timestep_time,edge_id,lane_id,vehicle_id,vehicle_pos,vehicle_speed
58.00,2to0,2to0_0,flow1.5,307.18,8.50
58.00,2to0,2to0_0,flow1.3,377.74,9.18
58.00,2to0,2to0_1,flow1.13,132.01,8.32
58.00,2to0,2to0_1,flow1.12,163.54,9.88
58.00,2to0,2to0_1,flow1.10,195.49,7.79
58.00,2to0,2to0_1,flow1.7,473.86,7.50
58.00,2to0,2to0_2,flow1.6,301.81,9.60
58.00,2to0,2to0_2,flow1.4,351.38,8.45
58.00,2to0,2to0_2,flow1.2,393.40,6.72
58.00,2to0,2to0_2,flow1.0,483.45,4.57
58.00,3to0,3to0_0,flow2.14,83.36,7.96
58.00,3to0,3to0_0,flow2.10,200.60,8.95
58.00,3to0,3to0_0,flow2.9,233.99,9.64
58.00,3to0,3to0_0,flow2.4,343.62,7.28
58.00,3to0,3to0_0,flow2.3,379.90,9.70
58.00,3to0,3to0_0,flow2.2,406.81,8.82
58.00,3to0,3to0_0,flow2.0,474.46,8.38
58.00,3to0,3to0_1,flow2.13,124.10,8.38
58.00,3to0,3to0_1,flow2.11,179.94,7.13
58.00,3to0,3to0_1,flow2.8,271.49,7.44
58.00,3to0,3to0_1,flow2.6,292.11,8.94
58.00,3to0,3to0_1,flow2.5,338.94,8.54
58.00,3to0,3to0_2,flow2.12,230.95,11.15
58.00,3to0,3to0_2,flow2.7,270.74,9.97
58.00,4to0,4to0_0,flow3.13,111.81,9.27
58.00,4to0,4to0_0,flow3.12,141.45,7.78
58.00,4to0,4to0_0,flow3.9,202.91,8.35
58.00,4to0,4to0_0,flow3.8,254.45,8.04
58.00,4to0,4to0_0,flow3.7,295.63,9.26
58.00,4to0,4to0_0,flow3.6,340.17,7.67
58.00,4to0,4to0_0,flow3.5,369.52,9.67
58.00,4to0,4to0_0,flow3.0,456.96,6.64
58.00,4to0,4to0_1,flow3.11,177.51,9.16
58.00,4to0,4to0_1,flow3.3,366.74,6.03
58.00,4to0,4to0_1,flow3.1,466.00,9.35
58.00,4to0,4to0_2,flow3.14,152.28,18.74
58.00,4to0,4to0_2,flow3.10,347.41,11.34
58.00,4to0,4to0_2,flow3.4,396.23,7.35
58.00,4to0,4to0_2,flow3.2,485.40,0.00
59.00,0to3,0to3_0,
59.00,0to3,0to3_1,flow0.5,214.86,17.67
59.00,0to3,0to3_2,flow0.4,84.14,17.34
59.00,0to4,0to4_0,
59.00,0to4,0to4_1,flow1.1,362.23,16.22
59.00,0to4,0to4_2,flow2.1,125.14,14.93
59.00,1to0,1to0_0,flow0.13,144.54,8.05
59.00,1to0,1to0_0,flow0.12,182.49,7.60
59.00,1to0,1to0_0,flow0.11,209.33,6.69
59.00,1to0,1to0_0,flow0.9,248.02,7.01
59.00,1to0,1to0_0,flow0.8,311.11,7.23
59.00,1to0,1to0_0,flow0.6,334.89,8.31
59.00,1to0,1to0_0,flow0.0,456.22,6.89
59.00,1to0,1to0_1,flow0.10,233.92,9.34
59.00,1to0,1to0_2,flow0.14,184.59,19.64
59.00,1to0,1to0_2,flow0.7,297.49,8.34
59.00,1to0,1to0_2,flow0.3,396.48,9.77
59.00,1to0,1to0_2,flow0.2,423.03,9.13
59.00,1to0,1to0_2,flow0.1,457.70,8.12
59.00,2to0,2to0_0,flow1.14,113.85,6.99
59.00,2to0,2to0_0,flow1.11,197.05,9.78
59.00,2to0,2to0_0,flow1.9,222.55,7.56
59.00,2to0,2to0_0,flow1.8,251.61,6.93
59.00,2to0,2to0_0,flow1.5,313.90,6.72
59.00,2to0,2to0_0,flow1.3,386.04,8.30
59.00,2to0,2to0_1,flow1.13,140.13,8.12
59.00,2to0,2to0_1,flow1.12,171.81,8.28
59.00,2to0,2to0_1,flow1.10,204.92,9.44
59.00,2to0,2to0_1,flow1.7,479.16,5.30
59.00,2to0,2to0_2,flow1.6,310.28,8.47
59.00,2to0,2to0_2,flow1.4,359.54,8.16
59.00,2to0,2to0_2,flow1.2,402.39,9.00
59.00,2to0,2to0_2,flow1.0,485.40,1.95
59.00,3to0,3to0_0,flow2.14,90.27,6.91
59.00,3to0,3to0_0,flow2.10,210.57,9.98
59.00,3to0,3to0_0,flow2.9,243.38,9.40
59.00,3to0,3to0_0,flow2.4,353.24,9.62
59.00,3to0,3to0_0,flow2.3,387.40,7.50
59.00,3to0,3to0_0,flow2.2,415.42,8.61
59.00,3to0,3to0_0,flow2.0,482.18,7.72
59.00,3to0,3to0_1,flow2.13,133.66,9.56
59.00,3to0,3to0_1,flow2.11,189.26,9.32
59.00,3to0,3to0_1,flow2.8,279.39,7.90
59.00,3to0,3to0_1,flow2.5,347.81,8.87
59.00,3to0,3to0_2,flow2.12,243.86,12.91
59.00,3to0,3to0_2,flow2.7,279.06,8.32
59.00,3to0,3to0_2,flow2.6,300.49,8.37
59.00,4to0,4to0_0,flow3.13,121.08,9.27
59.00,4to0,4to0_0,flow3.12,150.10,8.65
59.00,4to0,4to0_0,flow3.9,212.28,9.37
59.00,4to0,4to0_0,flow3.8,262.19,7.74
59.00,4to0,4to0_0,flow3.7,303.39,7.75
59.00,4to0,4to0_0,flow3.6,348.05,7.88
59.00,4to0,4to0_0,flow3.5,379.26,9.74
59.00,4to0,4to0_0,flow3.0,463.18,6.21
59.00,4to0,4to0_1,flow3.11,186.56,9.05
59.00,4to0,4to0_1,flow3.3,375.74,9.00
59.00,4to0,4to0_1,flow3.1,473.75,7.75
59.00,4to0,4to0_2,flow3.14,168.82,16.54
59.00,4to0,4to0_2,flow3.10,357.01,9.60
59.00,4to0,4to0_2,flow3.4,406.23,9.99
59.00,4to0,4to0_2,flow3.2,485.40,0.00
60.00,:0_6,:0_6_0,flow2.0,2.76,6.98
60.00,:0_6,:0_6_1,
60.00,:0_6,:0_6_2,
60.00,0to3,0to3_0,
60.00,0to3,0to3_1,flow0.5,231.64,16.78
60.00,0to3,0to3_2,flow0.4,100.46,16.32
60.00,0to4,0to4_0,
60.00,0to4,0to4_1,flow1.1,382.19,19.96
60.00,0to4,0to4_2,flow2.1,143.13,17.99
60.00,1to0,1to0_0,flow0.13,154.48,9.94
60.00,1to0,1to0_0,flow0.12,189.33,6.84
60.00,1to0,1to0_0,flow0.11,218.51,9.18
60.00,1to0,1to0_0,flow0.9,257.95,9.93
60.00,1to0,1to0_0,flow0.8,320.39,9.28
60.00,1to0,1to0_0,flow0.6,343.57,8.69
60.00,1to0,1to0_0,flow0.0,462.29,6.07
60.00,1to0,1to0_1,flow0.10,243.48,9.56
60.00,1to0,1to0_2,flow0.14,202.02,17.44
60.00,1to0,1to0_2,flow0.7,306.03,8.55
60.00,1to0,1to0_2,flow0.3,404.78,8.30
60.00,1to0,1to0_2,flow0.2,430.59,7.57
60.00,1to0,1to0_2,flow0.1,466.03,8.33
60.00,2to0,2to0_0,flow1.14,121.74,7.89
60.00,2to0,2to0_0,flow1.11,206.70,9.65
60.00,2to0,2to0_0,flow1.9,230.57,8.02
60.00,2to0,2to0_0,flow1.8,260.62,9.01
60.00,2to0,2to0_0,flow1.5,322.58,8.68
60.00,2to0,2to0_0,flow1.3,394.30,8.26
60.00,2to0,2to0_1,flow1.13,148.08,7.95
60.00,2to0,2to0_1,flow1.12,180.25,8.44
60.00,2to0,2to0_1,flow1.10,214.21,9.29
60.00,2to0,2to0_1,flow1.7,483.32,4.16
60.00,2to0,2to0_2,flow1.6,318.81,8.53
60.00,2to0,2to0_2,flow1.4,367.86,8.32
60.00,2to0,2to0_2,flow1.2,412.30,9.91
60.00,2to0,2to0_2,flow1.0,485.40,0.00
60.00,3to0,3to0_0,flow2.14,99.46,9.19
60.00,3to0,3to0_0,flow2.10,220.14,9.57
60.00,3to0,3to0_0,flow2.9,251.44,8.06
60.00,3to0,3to0_0,flow2.4,362.13,8.89
60.00,3to0,3to0_0,flow2.3,394.08,6.68
60.00,3to0,3to0_0,flow2.2,422.24,6.83
60.00,3to0,3to0_1,flow2.13,143.37,9.71
60.00,3to0,3to0_1,flow2.11,199.08,9.82
60.00,3to0,3to0_1,flow2.8,286.25,6.86
60.00,3to0,3to0_1,flow2.5,354.69,6.88
60.00,3to0,3to0_2,flow2.12,254.57,10.71
60.00,3to0,3to0_2,flow2.7,285.17,6.12
60.00,3to0,3to0_2,flow2.6,308.73,8.25
60.00,4to0,4to0_0,flow3.13,128.52,7.44
60.00,4to0,4to0_0,flow3.12,158.17,8.08
60.00,4to0,4to0_0,flow3.9,221.53,9.24
60.00,4to0,4to0_0,flow3.8,270.98,8.79
60.00,4to0,4to0_0,flow3.7,313.07,9.68
60.00,4to0,4to0_0,flow3.6,356.29,8.24
60.00,4to0,4to0_0,flow3.5,386.99,7.73
60.00,4to0,4to0_0,flow3.0,472.23,9.05
60.00,4to0,4to0_1,flow3.11,194.98,8.43
60.00,4to0,4to0_1,flow3.3,382.54,6.80
60.00,4to0,4to0_1,flow3.1,480.18,6.43
60.00,4to0,4to0_2,flow3.14,187.63,18.82
60.00,4to0,4to0_2,flow3.10,367.19,10.18
60.00,4to0,4to0_2,flow3.4,414.80,8.57
60.00,4to0,4to0_2,flow3.2,485.40,0.00
61.00,:0_6,:0_6_0,flow2.0,12.47,9.71
61.00,:0_6,:0_6_1,
61.00,:0_6,:0_6_2,
61.00,0to3,0to3_0,
61.00,0to3,0to3_1,flow0.5,248.21,16.57
61.00,0to3,0to3_2,flow0.4,115.56,15.10
61.00,0to4,0to4_0,
61.00,0to4,0to4_1,flow1.1,399.95,17.76
61.00,0to4,0to4_2,flow2.1,161.25,18.12
61.00,1to0,1to0_0,flow0.13,162.82,8.34
61.00,1to0,1to0_0,flow0.12,199.01,9.68
61.00,1to0,1to0_0,flow0.11,225.49,6.98
61.00,1to0,1to0_0,flow0.9,265.69,7.73
61.00,1to0,1to0_0,flow0.8,328.00,7.61
61.00,1to0,1to0_0,flow0.6,351.38,7.80
61.00,1to0,1to0_0,flow0.0,471.05,8.76
61.00,1to0,1to0_1,flow0.10,252.56,9.08
61.00,1to0,1to0_2,flow0.14,220.64,18.61
61.00,1to0,1to0_2,flow0.7,313.28,7.25
61.00,1to0,1to0_2,flow0.3,411.63,6.84
61.00,1to0,1to0_2,flow0.2,437.21,6.62
61.00,1to0,1to0_2,flow0.1,472.76,6.73
61.00,2to0,2to0_0,flow1.14,128.47,6.73
61.00,2to0,2to0_0,flow1.11,214.15,7.45
61.00,2to0,2to0_0,flow1.9,239.62,9.05
61.00,2to0,2to0_0,flow1.8,269.59,8.97
61.00,2to0,2to0_0,flow1.5,331.38,8.80
61.00,2to0,2to0_0,flow1.3,403.31,9.01
61.00,2to0,2to0_1,flow1.13,156.94,8.86
61.00,2to0,2to0_1,flow1.12,190.09,9.84
61.00,2to0,2to0_1,flow1.10,221.93,7.73
61.00,2to0,2to0_1,flow1.7,485.28,1.96
61.00,2to0,2to0_2,flow1.6,327.80,8.99
61.00,2to0,2to0_2,flow1.4,377.06,9.20
61.00,2to0,2to0_2,flow1.2,420.01,7.71
61.00,2to0,2to0_2,flow1.0,485.40,0.00
61.00,3to0,3to0_0,flow2.14,106.61,7.15
61.00,3to0,3to0_0,flow2.10,228.65,8.51
61.00,3to0,3to0_0,flow2.9,260.37,8.92
61.00,3to0,3to0_0,flow2.4,371.55,9.42
61.00,3to0,3to0_0,flow2.3,403.70,9.63
61.00,3to0,3to0_0,flow2.2,431.70,9.46
61.00,3to0,3to0_1,flow2.13,152.52,9.15
61.00,3to0,3to0_1,flow2.11,207.83,8.76
61.00,3to0,3to0_1,flow2.8,293.16,6.91
61.00,3to0,3to0_1,flow2.5,361.39,6.70
61.00,3to0,3to0_2,flow2.12,263.08,8.51
61.00,3to0,3to0_2,flow2.7,289.09,3.92
61.00,3to0,3to0_2,flow2.6,315.87,7.14
61.00,4to0,4to0_0,flow3.13,138.35,9.83
61.00,4to0,4to0_0,flow3.12,166.87,8.70
61.00,4to0,4to0_0,flow3.9,228.57,7.04
61.00,4to0,4to0_0,flow3.8,278.52,7.54
61.00,4to0,4to0_0,flow3.7,322.12,9.05
61.00,4to0,4to0_0,flow3.6,363.53,7.24
61.00,4to0,4to0_0,flow3.5,395.34,8.35
61.00,4to0,4to0_0,flow3.0,479.08,6.85
61.00,4to0,4to0_1,flow3.11,203.74,8.76
61.00,4to0,4to0_1,flow3.3,389.29,6.75
61.00,4to0,4to0_1,flow3.1,484.29,4.11
61.00,4to0,4to0_2,flow3.14,205.72,18.09
61.00,4to0,4to0_2,flow3.10,378.47,11.28
61.00,4to0,4to0_2,flow3.4,421.86,7.05
61.00,4to0,4to0_2,flow3.2,485.40,0.00
62.00,:0_6,:0_6_0,flow2.0,20.48,8.02
62.00,:0_6,:0_6_1,
62.00,:0_6,:0_6_2,
62.00,0to3,0to3_0,
62.00,0to3,0to3_1,flow0.5,266.60,18.39
62.00,0to3,0to3_2,flow0.4,133.00,17.44
62.00,0to4,0to4_0,
62.00,0to4,0to4_1,flow1.1,419.68,19.74
62.00,0to4,0to4_2,flow2.1,177.17,15.92
62.00,1to0,1to0_0,flow0.13,172.52,9.70
62.00,1to0,1to0_0,flow0.11,233.27,7.77
62.00,1to0,1to0_0,flow0.9,274.03,8.34
62.00,1to0,1to0_0,flow0.8,334.80,6.80
62.00,1to0,1to0_0,flow0.6,360.09,8.71
62.00,1to0,1to0_0,flow0.0,477.98,6.93
62.00,1to0,1to0_1,flow0.12,208.30,9.30
62.00,1to0,1to0_1,flow0.10,261.67,9.10
62.00,1to0,1to0_2,flow0.14,237.05,16.41
62.00,1to0,1to0_2,flow0.7,321.21,7.93
62.00,1to0,1to0_2,flow0.3,419.57,7.94
62.00,1to0,1to0_2,flow0.2,446.23,9.02
62.00,1to0,1to0_2,flow0.1,477.89,5.13
62.00,2to0,2to0_0,flow1.14,136.69,8.22
62.00,2to0,2to0_0,flow1.11,224.30,10.15
62.00,2to0,2to0_0,flow1.9,247.80,8.18
62.00,2to0,2to0_0,flow1.8,277.00,7.40
62.00,2to0,2to0_0,flow1.5,340.88,9.50
62.00,2to0,2to0_0,flow1.3,410.12,6.81
62.00,2to0,2to0_1,flow1.13,166.71,9.77
62.00,2to0,2to0_1,flow1.12,198.33,8.24
62.00,2to0,2to0_1,flow1.10,229.82,7.89
62.00,2to0,2to0_1,flow1.7,485.30,0.02
62.00,2to0,2to0_2,flow1.6,337.09,9.29
62.00,2to0,2to0_2,flow1.4,385.45,8.40
62.00,2to0,2to0_2,flow1.2,427.14,7.12
62.00,2to0,2to0_2,flow1.0,485.40,0.00
62.00,3to0,3to0_0,flow2.14,116.35,9.74
62.00,3to0,3to0_0,flow2.10,235.26,6.61
62.00,3to0,3to0_0,flow2.9,268.05,7.68
62.00,3to0,3to0_0,flow2.4,381.18,9.63
62.00,3to0,3to0_0,flow2.3,411.13,7.43
62.00,3to0,3to0_0,flow2.2,438.97,7.26
62.00,3to0,3to0_1,flow2.13,161.56,9.04
62.00,3to0,3to0_1,flow2.11,214.74,6.91
62.00,3to0,3to0_1,flow2.8,300.91,7.75
62.00,3to0,3to0_1,flow2.5,368.56,7.18
62.00,3to0,3to0_2,flow2.12,269.81,6.73
62.00,3to0,3to0_2,flow2.7,293.22,4.13
62.00,3to0,3to0_2,flow2.6,323.43,7.56
62.00,4to0,4to0_0,flow3.13,146.25,7.90
62.00,4to0,4to0_0,flow3.12,176.28,9.40
62.00,4to0,4to0_0,flow3.9,234.73,6.16
62.00,4to0,4to0_0,flow3.8,286.17,7.65
62.00,4to0,4to0_0,flow3.7,330.25,8.13
62.00,4to0,4to0_0,flow3.6,371.90,8.37
62.00,4to0,4to0_0,flow3.5,402.44,7.10
62.00,4to0,4to0_0,flow3.0,483.74,4.65
62.00,4to0,4to0_1,flow3.11,213.05,9.30
62.00,4to0,4to0_1,flow3.3,399.05,9.76
62.00,4to0,4to0_1,flow3.1,485.40,1.11
62.00,4to0,4to0_2,flow3.14,223.16,17.45
62.00,4to0,4to0_2,flow3.10,387.56,9.09
62.00,4to0,4to0_2,flow3.4,430.62,8.77
62.00,4to0,4to0_2,flow3.2,485.40,0.00
63.00,0to1,0to1_0,flow2.0,3.15,9.86
63.00,0to1,0to1_1,
63.00,0to1,0to1_2,
63.00,0to3,0to3_0,
63.00,0to3,0to3_1,flow0.5,283.15,16.55
63.00,0to3,0to3_2,flow0.4,151.44,18.44
63.00,0to4,0to4_0,
63.00,0to4,0to4_1,flow1.1,437.22,17.54
63.00,0to4,0to4_2,flow2.1,191.73,14.55
63.00,1to0,1to0_0,flow0.13,181.33,8.81
63.00,1to0,1to0_0,flow0.11,240.24,6.97
63.00,1to0,1to0_0,flow0.9,283.08,9.05
63.00,1to0,1to0_0,flow0.8,344.90,10.10
63.00,1to0,1to0_0,flow0.6,367.82,7.74
63.00,1to0,1to0_0,flow0.0,483.60,5.62
63.00,1to0,1to0_1,flow0.12,215.40,7.10
63.00,1to0,1to0_1,flow0.10,269.70,8.04
63.00,1to0,1to0_2,flow0.14,251.26,14.21
63.00,1to0,1to0_2,flow0.7,329.53,8.31
63.00,1to0,1to0_2,flow0.3,427.24,7.67
63.00,1to0,1to0_2,flow0.2,455.65,9.42
63.00,1to0,1to0_2,flow0.1,483.46,5.58
63.00,2to0,2to0_0,flow1.14,146.57,9.88
63.00,2to0,2to0_0,flow1.11,233.53,9.23
63.00,2to0,2to0_0,flow1.9,256.83,9.02
63.00,2to0,2to0_0,flow1.8,283.21,6.22
63.00,2to0,2to0_0,flow1.5,348.78,7.90
63.00,2to0,2to0_0,flow1.3,419.14,9.02
63.00,2to0,2to0_1,flow1.13,174.88,8.17
63.00,2to0,2to0_1,flow1.12,206.44,8.11
63.00,2to0,2to0_1,flow1.10,237.66,7.84
63.00,2to0,2to0_1,flow1.7,485.36,0.06
63.00,2to0,2to0_2,flow1.6,345.49,8.40
63.00,2to0,2to0_2,flow1.4,394.07,8.61
63.00,2to0,2to0_2,flow1.2,435.38,8.24
63.00,2to0,2to0_2,flow1.0,485.40,0.00
63.00,3to0,3to0_0,flow2.14,124.80,8.46
63.00,3to0,3to0_0,flow2.10,243.13,7.87
63.00,3to0,3to0_0,flow2.9,276.49,8.44
63.00,3to0,3to0_0,flow2.4,389.31,8.13
63.00,3to0,3to0_0,flow2.3,419.55,8.42
63.00,3to0,3to0_0,flow2.2,447.27,8.30
63.00,3to0,3to0_1,flow2.13,169.15,7.59
63.00,3to0,3to0_1,flow2.11,222.22,7.48
63.00,3to0,3to0_1,flow2.8,307.27,6.36
63.00,3to0,3to0_1,flow2.5,377.67,9.10
63.00,3to0,3to0_2,flow2.12,276.74,6.93
63.00,3to0,3to0_2,flow2.7,298.19,4.97
63.00,3to0,3to0_2,flow2.6,330.30,6.87
63.00,4to0,4to0_0,flow3.13,154.28,8.03
63.00,4to0,4to0_0,flow3.12,185.97,9.70
63.00,4to0,4to0_0,flow3.9,241.29,6.56
63.00,4to0,4to0_0,flow3.8,295.49,9.32
63.00,4to0,4to0_0,flow3.7,338.94,8.69
63.00,4to0,4to0_0,flow3.6,378.97,7.07
63.00,4to0,4to0_0,flow3.5,411.14,8.70
63.00,4to0,4to0_0,flow3.0,485.40,1.66
63.00,4to0,4to0_1,flow3.11,221.43,8.38
63.00,4to0,4to0_1,flow3.3,406.61,7.56
63.00,4to0,4to0_1,flow3.1,485.40,0.00
63.00,4to0,4to0_2,flow3.14,240.51,17.34
63.00,4to0,4to0_2,flow3.10,396.48,8.92
63.00,4to0,4to0_2,flow3.4,439.09,8.47
63.00,4to0,4to0_2,flow3.2,485.40,0.00
64.00,:0_15,:0_15_0,flow0.0,2.07,4.87
64.00,:0_19,:0_19_0,flow0.1,1.04,3.98
64.00,0to1,0to1_0,flow2.0,12.11,8.97
64.00,0to1,0to1_1,
64.00,0to1,0to1_2,
64.00,0to3,0to3_0,
64.00,0to3,0to3_1,flow0.5,298.29,15.14
64.00,0to3,0to3_2,flow0.4,168.13,16.69
64.00,0to4,0to4_0,
64.00,0to4,0to4_1,flow1.1,455.10,17.88
64.00,0to4,0to4_2,flow2.1,210.76,19.03
64.00,1to0,1to0_0,flow0.13,190.18,8.84
64.00,1to0,1to0_0,flow0.11,246.67,6.43
64.00,1to0,1to0_0,flow0.9,290.62,7.54
64.00,1to0,1to0_0,flow0.8,353.85,8.95
64.00,1to0,1to0_0,flow0.6,376.83,9.00
64.00,1to0,1to0_1,flow0.12,223.90,8.50
64.00,1to0,1to0_1,flow0.10,279.06,9.36
64.00,1to0,1to0_2,flow0.14,263.28,12.01
64.00,1to0,1to0_2,flow0.7,338.93,9.40
64.00,1to0,1to0_2,flow0.3,435.11,7.87
64.00,1to0,1to0_2,flow0.2,464.44,8.79
64.00,2to0,2to0_0,flow1.14,154.58,8.01
64.00,2to0,2to0_0,flow1.11,241.24,7.71
64.00,2to0,2to0_0,flow1.9,265.27,8.45
64.00,2to0,2to0_0,flow1.8,291.34,8.12
64.00,2to0,2to0_0,flow1.5,356.31,7.52
64.00,2to0,2to0_0,flow1.3,425.96,6.82
64.00,2to0,2to0_1,flow1.13,183.52,8.63
64.00,2to0,2to0_1,flow1.12,214.76,8.32
64.00,2to0,2to0_1,flow1.10,246.77,9.11
64.00,2to0,2to0_1,flow1.7,485.40,0.04
64.00,2to0,2to0_2,flow1.6,354.43,8.93
64.00,2to0,2to0_2,flow1.4,402.18,8.12
64.00,2to0,2to0_2,flow1.2,443.06,7.67
64.00,2to0,2to0_2,flow1.0,485.40,0.00
64.00,3to0,3to0_0,flow2.14,132.19,7.39
64.00,3to0,3to0_0,flow2.10,249.68,6.56
64.00,3to0,3to0_0,flow2.9,284.51,8.02
64.00,3to0,3to0_0,flow2.4,396.11,6.81
64.00,3to0,3to0_0,flow2.3,429.26,9.71
64.00,3to0,3to0_0,flow2.2,453.89,6.62
64.00,3to0,3to0_1,flow2.13,178.66,9.51
64.00,3to0,3to0_1,flow2.11,231.76,9.54
64.00,3to0,3to0_1,flow2.5,387.53,9.86
64.00,3to0,3to0_2,flow2.12,281.47,4.73
64.00,3to0,3to0_2,flow2.7,302.21,4.02
64.00,3to0,3to0_2,flow2.8,314.05,6.78
64.00,3to0,3to0_2,flow2.6,337.92,7.62
64.00,4to0,4to0_0,flow3.13,160.98,6.70
64.00,4to0,4to0_0,flow3.12,195.86,9.89
64.00,4to0,4to0_0,flow3.9,251.04,9.75
64.00,4to0,4to0_0,flow3.8,302.60,7.12
64.00,4to0,4to0_0,flow3.7,348.42,9.48
64.00,4to0,4to0_0,flow3.6,386.29,7.32
64.00,4to0,4to0_0,flow3.5,418.75,7.61
64.00,4to0,4to0_0,flow3.0,485.40,0.00
64.00,4to0,4to0_1,flow3.11,230.19,8.75
64.00,4to0,4to0_1,flow3.3,415.42,8.81
64.00,4to0,4to0_1,flow3.1,485.40,0.00
64.00,4to0,4to0_2,flow3.14,257.50,17.00
64.00,4to0,4to0_2,flow3.10,406.21,9.73
64.00,4to0,4to0_2,flow3.4,446.86,7.77
64.00,4to0,4to0_2,flow3.2,485.40,0.00
65.00,:0_15,:0_15_0,flow0.0,9.03,6.96
65.00,:0_19,:0_19_0,flow0.1,3.42,2.38
65.00,0to1,0to1_0,flow2.0,21.88,9.77
65.00,0to1,0to1_1,
65.00,0to1,0to1_2,
65.00,0to3,0to3_0,
65.00,0to3,0to3_1,flow0.5,316.78,18.50
65.00,0to3,0to3_2,flow0.4,186.60,18.47
65.00,0to4,0to4_0,
65.00,0to4,0to4_1,flow1.1,472.11,17.01
65.00,0to4,0to4_2,flow2.1,228.10,17.35
65.00,1to0,1to0_0,flow0.13,199.99,9.81
65.00,1to0,1to0_0,flow0.11,254.52,7.85
65.00,1to0,1to0_0,flow0.9,296.96,6.34
65.00,1to0,1to0_0,flow0.8,362.41,8.56
65.00,1to0,1to0_0,flow0.6,385.49,8.66
65.00,1to0,1to0_1,flow0.12,232.02,8.11
65.00,1to0,1to0_1,flow0.10,287.20,8.13
65.00,1to0,1to0_2,flow0.14,275.42,12.14
65.00,1to0,1to0_2,flow0.7,346.18,7.25
65.00,1to0,1to0_2,flow0.3,442.45,7.34
65.00,1to0,1to0_2,flow0.2,471.03,6.59
65.00,2to0,2to0_0,flow1.14,162.82,8.24
65.00,2to0,2to0_0,flow1.11,249.88,8.64
65.00,2to0,2to0_0,flow1.9,271.84,6.57
65.00,2to0,2to0_0,flow1.8,300.30,8.96
65.00,2to0,2to0_0,flow1.5,364.65,8.34
65.00,2to0,2to0_0,flow1.3,433.23,7.27
65.00,2to0,2to0_1,flow1.13,191.47,7.95
65.00,2to0,2to0_1,flow1.12,223.09,8.33
65.00,2to0,2to0_1,flow1.10,254.28,7.52
65.00,2to0,2to0_1,flow1.7,485.40,0.00
65.00,2to0,2to0_2,flow1.6,362.89,8.47
65.00,2to0,2to0_2,flow1.4,409.82,7.64
65.00,2to0,2to0_2,flow1.2,452.86,9.80
65.00,2to0,2to0_2,flow1.0,485.40,0.00
65.00,3to0,3to0_0,flow2.14,139.86,7.66
65.00,3to0,3to0_0,flow2.10,256.38,6.70
65.00,3to0,3to0_0,flow2.9,294.26,9.75
65.00,3to0,3to0_0,flow2.4,402.85,6.73
65.00,3to0,3to0_0,flow2.3,438.39,9.13
65.00,3to0,3to0_0,flow2.2,460.91,7.02
65.00,3to0,3to0_1,flow2.13,186.58,7.91
65.00,3to0,3to0_1,flow2.11,239.10,7.34
65.00,3to0,3to0_1,flow2.5,396.89,9.36
65.00,3to0,3to0_2,flow2.12,287.34,5.87
65.00,3to0,3to0_2,flow2.7,307.43,5.22
65.00,3to0,3to0_2,flow2.8,321.18,7.13
65.00,3to0,3to0_2,flow2.6,346.25,8.33
65.00,4to0,4to0_0,flow3.13,170.76,9.78
65.00,4to0,4to0_0,flow3.12,204.24,8.37
65.00,4to0,4to0_0,flow3.9,259.58,8.54
65.00,4to0,4to0_0,flow3.8,312.57,9.97
65.00,4to0,4to0_0,flow3.7,356.30,7.88
65.00,4to0,4to0_0,flow3.6,394.31,8.02
65.00,4to0,4to0_0,flow3.5,425.39,6.64
65.00,4to0,4to0_0,flow3.0,485.40,0.00
65.00,4to0,4to0_1,flow3.11,240.08,9.90
65.00,4to0,4to0_1,flow3.3,424.89,9.47
65.00,4to0,4to0_1,flow3.1,485.40,0.00
65.00,4to0,4to0_2,flow3.14,275.19,17.69
65.00,4to0,4to0_2,flow3.10,417.04,10.82
65.00,4to0,4to0_2,flow3.4,456.37,9.50
65.00,4to0,4to0_2,flow3.2,485.40,0.00
66.00,:0_19,:0_19_0,flow0.1,4.19,0.78
66.00,0to1,0to1_0,flow2.0,31.18,9.30
66.00,0to1,0to1_1,
66.00,0to1,0to1_2,
66.00,0to3,0to3_0,
66.00,0to3,0to3_1,flow0.5,335.35,18.56
66.00,0to3,0to3_2,flow0.4,203.36,16.76
66.00,0to4,0to4_0,flow0.0,7.39,7.39
66.00,0to4,0to4_1,
66.00,0to4,0to4_2,flow2.1,247.15,19.04
66.00,1to0,1to0_0,flow0.13,208.21,8.22
66.00,1to0,1to0_0,flow0.11,261.42,6.90
66.00,1to0,1to0_0,flow0.9,304.29,7.34
66.00,1to0,1to0_0,flow0.8,369.32,6.91
66.00,1to0,1to0_0,flow0.6,395.27,9.78
66.00,1to0,1to0_1,flow0.12,241.64,9.62
66.00,1to0,1to0_1,flow0.10,295.80,8.61
66.00,1to0,1to0_2,flow0.14,286.33,10.91
66.00,1to0,1to0_2,flow0.7,353.14,6.96
66.00,1to0,1to0_2,flow0.3,448.85,6.40
66.00,1to0,1to0_2,flow0.2,475.49,4.46
66.00,2to0,2to0_0,flow1.14,171.31,8.49
66.00,2to0,2to0_0,flow1.11,256.33,6.44
66.00,2to0,2to0_0,flow1.9,279.16,7.32
66.00,2to0,2to0_0,flow1.8,309.02,8.72
66.00,2to0,2to0_0,flow1.5,373.23,8.58
